lat_lon,county
48.8258.-99.8049,ROLETTE
48.6838.-102.103,WARD
47.9831.-98.8668,BENSON
48.8881.-99.7026,ROLETTE
48.8914.-99.7097,ROLETTE
48.025.-99.0254,BENSON
48.8811.-99.6986,ROLETTE
47.9083.-98.8087,BENSON
48.793.-99.878,ROLETTE
48.8942.-99.9414,ROLETTE
47.9203.-98.9098,BENSON
48.8358.-99.7176,ROLETTE
48.8917.-99.7525,ROLETTE
47.9761.-98.9212,BENSON
47.9775.-98.9971,BENSON
47.9767.-98.9306,BENSON
48.8889.-99.8101,ROLETTE
47.7325.-102.5975,DUNN
47.9839.-99.0122,BENSON
47.9353.-98.5922,RAMSEY
48.8111.-100.0406,ROLETTE
48.8417.-99.6908,ROLETTE
47.98.-99.0021,BENSON
48.7981.-99.869,ROLETTE
48.8572.-100.0297,ROLETTE
47.9208.-98.8865,BENSON
47.86.-97.31,GRANDFORKSCOUNTY
48.8561.-99.8853,ROLETTE
47.9703.-99.0248,BENSON
48.8711.-100.026,ROLETTE
46.71666667.-100.16666667,BURLEIGH
47.9775.-98.8342,BENSON
46.0347.-100.6346,SIOUX
48.8383.-99.7355,ROLETTE
47.7397.-102.0883,MCLEAN
47.975.-98.9379,BENSON
48.8467.-100.0254,ROLETTE
48.8358.-99.7588,ROLETTE
47.9222.-98.8158,BENSON
47.925.-98.9712,BENSON
46.15.-100.7671,SIOUX
47.5458.-102.3689,DUNN
47.93725164.-98.9766343,BENSON
47.9828.-99.0122,BENSON
46.387433.-100.59315,SIOUX
47.9836.-99.0164,BENSON
48.8117.-100.0372,ROLETTE
48.8742.-99.7829,ROLETTE
46.51638889.-103.56472222,SLOPE
46.555.-98.0114,BARNES
47.932.-102.7516,MCKENZIE
46.39997.-100.59669,SIOUX
46.08294.-100.62819,SIOUX
47.9881.-98.8667,BENSON
47.9789.-99.0518,BENSON
46.0117.-100.8049,SIOUX
48.8422.-99.7399,ROLETTE
46.38597.-100.59908,SIOUX
47.9828.-98.7981,BENSON
48.8322.-99.7474,ROLETTE
48.8306.-99.7476,ROLETTE
47.8703.-102.7383,MCKENZIE
47.9375.-98.8212,BENSON
48.85.-100.9713,BOTTINEAU
48.8519.-99.8392,ROLETTE
47.95.-99.1128,BENSON
48.833.-99.7867,ROLETTE
47.8469.-98.9928,EDDY
47.6128.-102.3542,DUNN
47.9806.-99.0004,BENSON
48.0458.-99.0379,RAMSEY
47.9222.-98.8161,BENSON
48.0069.-98.8267,BENSON
46.38917.-100.55472,EMMONS
46.0911.-100.6561,SIOUX
48.0094.-98.8375,BENSON
47.9889.-98.8796,BENSON
47.9806.-99.0315,BENSON
47.9914.-98.919,BENSON
47.27222222.-103.52555556,BILLINGS
48.8714.-100.0501,ROLETTE
47.9839.-98.9171,BENSON
47.9814.-98.99908,BENSON
47.9786.-99.0175,BENSON
47.9806.-98.995,BENSON
46.89916667.-103.45027778,BILLINGS
46.0889.-100.6307,SIOUX
47.9222.-99.1728,BENSON
47.9844.-102.4947,MOUNTRAIL
47.89617.-98.89308,BENSON
47.9856.-98.8717,BENSON
47.9225.-98.8179,BENSON
48.8197.-99.7514,ROLETTE
46.0983.-100.655,SIOUX
47.9917.-99.0068,BENSON
47.875.-98.5712,BENSON
48.8519.-99.6713,ROLETTE
48.8128.-99.8442,ROLETTE
46.0906.-100.6812,SIOUX
47.8644.-102.7306,MCKENZIE
47.7428.-102.1128,MCLEAN
47.9958.-99.1001,BENSON
48.8158.-99.8308,ROLETTE
47.9869.-98.9981,BENSON
47.08666667.-103.51666667,BILLINGS
47.9469.-102.6756,MCKENZIE
47.7156.-102.7378,MCKENZIE
46.3775.-100.5781,SIOUX
46.3269.-100.7365,SIOUX
48.8361.-99.7518,ROLETTE
48.5064.-99.8046,PIERCE
47.9194.-98.9528,BENSON
45.98.-101.4604,SIOUX
47.29972222.-99.18805556,STUTSMAN
48.8917.-99.7754,ROLETTE
48.8111.-99.7926,ROLETTE
48.8547.-99.8503,ROLETTE
46.3925.-100.59417,SIOUX
47.9892.-98.8865,BENSON
47.9781.-98.881,BENSON
47.985.-98.8764,BENSON
48.8592.-99.8629,ROLETTE
48.8411.-99.7167,ROLETTE
48.8403.-99.7303,ROLETTE
47.9442.-99.0843,BENSON
47.9503.-99.0819,BENSON
48.845.-99.7018,ROLETTE
47.9417.-98.8421,BENSON
47.9269.-102.2572,MOUNTRAIL
48.8706.-99.6782,ROLETTE
48.8336.-99.8453,ROLETTE
48.8428.-99.7328,ROLETTE
48.8653.-100.0532,ROLETTE
48.8522.-100.0419,ROLETTE
47.7269.-102.6708,MCKENZIE
48.6263.-98.3861,CAVALIER
48.8167.-99.8047,ROLETTE
48.8342.-99.6726,ROLETTE
48.8917.-99.6963,ROLETTE
47.6467.-101.8361,MCLEAN
48.8633.-99.8532,ROLETTE
48.8539.-99.9524,ROLETTE
47.9917.-98.9754,BENSON
47.98.-98.87,BENSON
47.9706.-102.7114,MCKENZIE
48.7969.-99.8854,ROLETTE
47.9792.-99.0296,BENSON
47.925.-98.9335,BENSON
45.9683.-100.7835,SIOUX
46.1197.-100.6729,SIOUX
47.9583.-99.0962,BENSON
47.9806.-98.865,BENSON
48.8355.-99.73,ROLETTE
48.8136.-99.7978,ROLETTE
47.9083.-98.7087,BENSON
48.625.-102.997,WILLIAMS
47.9886.-99.4317,BENSON
46.3906.-100.5996,SIOUX
47.9817.-98.8553,BENSON
48.8055.-99.8192,ROLETTE
46.0603.-100.6635,SIOUX
48.9272.-99.7222,ROLETTE
48.7285.-102.1436,WARD
47.6778.-102.4969,DUNN
48.8772.-100.0294,ROLETTE
48.8925.-99.9033,ROLETTE
47.9797.-98.8111,BENSON
48.8728.-100.026,ROLETTE
48.8789.-99.9449,ROLETTE
47.6308.-102.5081,DUNN
47.9878.-98.9956,BENSON
47.5953.-103.3389,MCKENZIE
47.9197.-98.9625,BENSON
47.8661.-102.7525,MCKENZIE
48.8511.-99.9147,ROLETTE
47.9775.-102.5744,MCKENZIE
47.9978.-98.8458,BENSON
48.8342.-99.8528,ROLETTE
48.8647.-99.9767,ROLETTE
46.3906.-100.5887,SIOUX
46.0908.-100.6542,SIOUX
48.855.-99.7626,ROLETTE
47.9303.-99.075,BENSON
47.9533.-98.8773,BENSON
47.9094.-98.8967,BENSON
47.8583.-98.7489,BENSON
48.8889.-99.7765,ROLETTE
47.9681.-99.0833,BENSON
46.3786.-100.5886,SIOUX
46.4072.-100.5875,SIOUX
46.3231.-100.5589,SIOUX
46.0853.-100.6328,SIOUX
46.0961.-100.6369,SIOUX
47.9625.-99.0643,BENSON
46.3903.-100.6373,SIOUX
47.5.-102.4005,DUNN
47.9625.-99.0754,BENSON
46.339792.-100.572103,SIOUX
48.8519.-99.7522,ROLETTE
47.9903.-98.9129,BENSON
48.8675.-99.7447,ROLETTE
46.0892.-100.6303,SIOUX
46.39.-100.7993,SIOUX
48.8361.-99.7374,ROLETTE
48.8394.-99.7185,ROLETTE
47.9842.-98.8703,BENSON
47.9842.-98.9011,BENSON
48.8222.-99.9096,ROLETTE
48.0008.-98.9207,BENSON
47.97006088.-99.00125253,BENSON
48.8347.-99.8476,ROLETTE
48.80555556.-99.74,ROLETTE
47.685.-104.02416667,MCKENZIE
47.9131.-98.8471,BENSON
47.9494.-99.0944,BENSON
47.9828.-98.9089,BENSON
47.9886.-98.7822,BENSON
46.39.-100.5835,SIOUX
47.9792.-98.8879,BENSON
46.0975.-100.6279,SIOUX
47.925.-98.8668,BENSON
48.8464.-99.6911,ROLETTE
47.9778.-98.9823,BENSON
48.365.-100.617,MCHENRY
48.8717.-99.9174,ROLETTE
48.8631.-99.8421,ROLETTE
47.7456.-102.6678,MCKENZIE
47.9736.-98.9711,BENSON
48.0264.-99.0283,BENSON
48.8555.-99.7336,ROLETTE
48.7964.-99.8746,ROLETTE
46.0917.-100.6581,SIOUX
48.8514.-99.7088,ROLETTE
48.8292.-99.9087,ROLETTE
48.8436.-100.0511,ROLETTE
47.9083.-99.7935,BENSON
47.6639.-101.8439,MCLEAN
48.8367.-99.7885,ROLETTE
47.9786.-99.0286,BENSON
47.9711.-99.0531,BENSON
47.9878.-98.8669,BENSON
47.9292.-99.8046,BENSON
47.92.-98.8383,BENSON
47.9342.-99.0007,BENSON
48.8736.-99.9435,ROLETTE
48.0.-102.3628,MOUNTRAIL
47.9825.-99.0073,BENSON
47.9703.-98.8948,BENSON
46.08458.-100.67908,SIOUX
47.9219.-99.1267,BENSON
47.9961.-98.9442,BENSON
48.8928.-99.9046,ROLETTE
48.7972.-99.865,ROLETTE
46.0881.-100.661,SIOUX
46.89722222.-103.5375,BILLINGS
48.89.-99.74796,ROLETTE
46.1878.-100.9082,SIOUX
48.8486.-99.8103,ROLETTE
48.0208.-98.7962,BENSON
46.1317.-100.7054,SIOUX
46.1008.-100.6385,SIOUX
47.9497.-98.8168,BENSON
47.9833.-98.8853,BENSON
46.3892.-100.5996,SIOUX
47.8278.-102.4328,MOUNTRAIL
48.8361.-99.741,ROLETTE
48.8703.-100.0265,ROLETTE
47.9594.-102.643,MCKENZIE
47.9694.-98.895,BENSON
48.8556.-99.8307,ROLETTE
47.9608.-102.0593,MOUNTRAIL
47.95.-97.56,GRANDFORKSCOUNTY
47.9817.-102.4736,MOUNTRAIL
47.9058.-98.7998,BENSON
47.9219.-98.8162,BENSON
46.65.-100.3,BURLEIGH
46.0964.-100.6379,SIOUX
46.0889.-100.649,SIOUX
48.875.-99.8989,ROLETTE
47.9778.-102.6222,MCKENZIE
46.0689.-101.0,SIOUX
46.0733.-100.6673,SIOUX
48.85.-100.0629,ROLETTE
48.8819.-99.7838,ROLETTE
48.8119.-99.7365,ROLETTE
46.8894.-103.3533,BILLINGS
48.8758.-99.7222,ROLETTE
47.9892.-99.0037,BENSON
46.0981.-100.6346,SIOUX
47.9931.-98.9281,BENSON
47.225.-103.475,BILLINGS
47.9689.-98.85,BENSON
46.0906.-100.6623,SIOUX
46.105.-100.6376,SIOUX
47.9836.-99.0161,BENSON
47.9172.-98.9017,BENSON
46.0903.-100.6579,SIOUX
48.8417.-99.7226,ROLETTE
47.7019.-101.8506,MCLEAN
48.8361.-99.7296,ROLETTE
47.9875.-98.8853,BENSON
48.8739.-99.9411,ROLETTE
48.8697.-100.0243,ROLETTE
48.8369.-99.7415,ROLETTE
46.105.-100.6404,SIOUX
48.67319.-101.72536,RENVILLE
47.9608.-99.0535,BENSON
48.9353.-99.6976,ROLETTE
46.0914.-100.6558,SIOUX
48.8378.-99.7315,ROLETTE
48.8406.-99.7371,ROLETTE
47.9842.-98.8697,BENSON
47.9708.-99.0296,BENSON
47.9692.-98.9987,BENSON
47.9833.-102.4914,MOUNTRAIL
47.9817.-98.9961,BENSON
47.9867.-99.0069,BENSON
48.0192.-98.8673,BENSON
47.9744.-99.041,BENSON
46.0967.-100.6369,SIOUX
47.9997.-98.8168,BENSON
48.8422.-100.0194,ROLETTE
48.0061.-98.8506,BENSON
47.8494.-102.7103,MCKENZIE
46.52.-103.79861111,SLOPE
47.9531.-99.0823,BENSON
47.9886.-98.8675,BENSON
47.6525.-101.19027778,MCLEAN
48.8581.-99.691,ROLETTE
48.8205.-99.7664,ROLETTE
47.9639.-99.0782,BENSON
47.9767.-98.9021,BENSON
46.0903.-100.6592,SIOUX
46.52972222.-103.49194444,SLOPE
47.9817.-98.8711,BENSON
48.8736.-100.0504,ROLETTE
46.2358.-101.094,SIOUX
48.342.-100.253,MCHENRY
48.8139.-99.8028,ROLETTE
46.0647.-100.6343,SIOUX
47.9806.-99.0392,BENSON
47.9903.-99.0407,BENSON
46.0972.-100.6387,SIOUX
47.9864.-99.0498,BENSON
47.9422.-98.9119,BENSON
47.9917.-98.8839,BENSON
47.9822.-98.9978,BENSON
47.9792.-99.0046,BENSON
47.9781.-98.7817,BENSON
48.9047.-99.7429,ROLETTE
48.855.-99.6783,ROLETTE
46.05.-101.3171,SIOUX
48.8361.-99.7254,ROLETTE
46.3867.-100.5935,SIOUX
48.9917.-98.8754,CAVALIER
47.9761.-99.1217,BENSON
47.9247.-98.8194,BENSON
46.1025.-100.655,SIOUX
47.9775.-98.9965,BENSON
47.7831.-102.1181,MCLEAN
47.9728.-99.0967,BENSON
47.9664.-99.0519,BENSON
47.9875.-98.9129,BENSON
47.9861.-99.0046,BENSON
48.807603.-100.883832,BOTTINEAU
47.9814.-98.8994,BENSON
48.8428.-100.0457,ROLETTE
47.9917.-99.1254,BENSON
47.7606.-102.6639,MCKENZIE
48.8453.-99.6936,ROLETTE
46.1428.-100.6804,SIOUX
47.75.-102.6671,MCKENZIE
48.6765.-102.095,WARD
48.8428.-99.7026,ROLETTE
47.7028.-102.5217,DUNN
48.8617.-100.0297,ROLETTE
48.8889.-99.8028,ROLETTE
47.6475.-101.8353,MCLEAN
48.442.-102.302,MOUNTRAIL
46.0947.-100.6637,SIOUX
46.3731.-100.58508,SIOUX
47.13833333.-103.45,BILLINGS
47.6758.-102.7194,DUNN
48.8314.-99.7892,ROLETTE
47.8694.-98.8869,BENSON
48.8133.-100.8138,BOTTINEAU
46.83611111.-103.50138889,BILLINGS
48.8469.-100.0579,ROLETTE
47.9958.-98.9087,BENSON
47.9697.-102.6631,MCKENZIE
48.8694.-99.7249,ROLETTE
47.96444444.-103.16222222,MCKENZIE
47.9825.-98.8708,BENSON
47.9819.-99.0108,BENSON
48.8203.-99.7324,ROLETTE
46.1619.-100.6982,SIOUX
47.7289.-102.7133,MCKENZIE
48.8364.-99.6594,ROLETTE
47.975.-98.956,BENSON
48.86.-99.6917,ROLETTE
45.975.-100.7987,SIOUX
48.8708.-99.7246,ROLETTE
47.9761.-99.0476,BENSON
47.9094.-98.8022,BENSON
46.7750438.-97.5067868,CASS
47.9839.-98.8854,BENSON
47.9747.-99.0851,BENSON
47.9972.-98.8893,BENSON
46.80833333.-103.38333333,BILLINGS
46.3889.-100.7983,SIOUX
47.9906.-99.0007,BENSON
47.9236.-98.8128,BENSON
46.0942.-100.6565,SIOUX
47.9839.-98.8711,BENSON
48.8417.-99.6889,ROLETTE
46.0972.-100.6579,SIOUX
47.6464.-101.8361,MCLEAN
47.985.-98.9203,BENSON
47.99.-99.0006,BENSON
48.8925.-100.0512,ROLETTE
46.02389.-100.64694,SIOUX
47.7164.-102.5194,DUNN
48.8014.-99.8629,ROLETTE
47.9814.-102.578,MCKENZIE
47.975.-99.2087,BENSON
47.988.-102.5964,MCKENZIE
46.1017.-100.6354,SIOUX
47.9208.-98.8546,BENSON
47.9808.-98.9972,BENSON
48.875.-100.9963,BOTTINEAU
47.9869.-98.8711,BENSON
47.9681.-99.0546,BENSON
46.2381.-100.7121,SIOUX
46.64106.-103.47384,BILLINGS
47.9542.-98.8459,BENSON
48.8672.-100.0286,ROLETTE
47.9881.-98.9996,BENSON
48.8394.-99.7419,ROLETTE
47.9828.-99.014,BENSON
48.8019.-99.7447,ROLETTE
47.15.-99.25,STUTSMAN
47.9761.-98.9303,BENSON
47.9706.-98.8634,BENSON
48.9144.-99.7879,ROLETTE
46.3886.-100.5908,SIOUX
46.3981.-100.5972,SIOUX
47.9803.-98.9958,BENSON
48.8881.-99.9237,ROLETTE
48.8347.-99.7379,ROLETTE
48.8183.-99.8246,ROLETTE
48.8347.-99.926,ROLETTE
48.883.-99.6939,ROLETTE
48.8456.-99.7513,ROLETTE
47.9811.-98.9022,BENSON
47.9778.-102.5786,MCKENZIE
46.0825.-100.6278,SIOUX
46.98879.-103.4855,BILLINGS
47.9906.-99.0986,BENSON
46.0897.-100.6614,SIOUX
47.9806.-99.0823,BENSON
47.9861.-98.9226,BENSON
46.0125.-100.6665,SIOUX
46.9997.-98.9087,STUTSMAN
48.8419.-100.0675,ROLETTE
47.9556.-99.0615,BENSON
47.96.-99.0597,BENSON
46.2183.-101.0967,SIOUX
48.0078.-98.8265,BENSON
47.9861.-98.9226,BENSON
46.0678.-100.6782,SIOUX
47.9331.-98.8129,BENSON
48.5556.-98.8295,CAVALIER
47.9792.-98.9961,BENSON
48.8569.-99.6575,ROLETTE
48.9278.-99.8865,ROLETTE
48.8181.-99.7393,ROLETTE
46.0725.-100.6472,SIOUX
48.08333333.-103.87527778,WILLIAMS
46.465.-103.915,SLOPE
46.2842.-100.9393,SIOUX
47.7375.-102.6699,MCKENZIE
47.9822.-98.8461,BENSON
47.9819.-98.9558,BENSON
47.9803.-99.0261,BENSON
48.8931.-99.6921,ROLETTE
48.8208.-99.8467,ROLETTE
46.70027778.-100.76666667,BURLEIGH
47.00055556.-103.65,BILLINGS
48.8658.-100.0278,ROLETTE
47.9944.-98.8851,BENSON
48.843.-99.7005,ROLETTE
47.22333333.-103.60722222,BILLINGS
48.8239.-100.033,ROLETTE
47.9803.-98.9932,BENSON
48.8278.-100.0261,ROLETTE
48.721.-102.129,WARD
48.9006.-99.8796,ROLETTE
48.798.-99.875,ROLETTE
46.09.-100.6518,SIOUX
48.8167.-99.8249,ROLETTE
48.8278.-99.7249,ROLETTE
47.9886.-98.9131,BENSON
48.9017.-99.7442,ROLETTE
46.1319.-100.6489,SIOUX
47.9736.-98.8086,BENSON
47.9781.-98.8819,BENSON
48.8783.-100.0407,ROLETTE
47.6625.-101.8436,MCLEAN
46.3914.-100.595,SIOUX
47.975.-98.9712,BENSON
48.6683.-101.7117,RENVILLE
46.3714.-100.7043,SIOUX
47.9858.-102.5869,MCKENZIE
48.8108.-99.9083,ROLETTE
48.8372.-99.7469,ROLETTE
47.9597.-99.06,BENSON
47.9892.-98.8775,BENSON
47.9833.-98.8004,BENSON
47.9883.-98.9092,BENSON
46.62361111.-103.83527778,GOLDENVALLEY
47.7608.-102.3408,DUNN
48.8428.-99.8982,ROLETTE
47.9731.-99.0536,BENSON
46.3811.-100.5896,SIOUX
46.0822.-100.6421,SIOUX
48.8672.-100.9121,BOTTINEAU
46.53166667.-97.22333333,RICHLAND
47.9786.-98.8789,BENSON
45.937.-97.401,SARGENT
48.9431.-99.9965,ROLETTE
47.985.-98.8678,BENSON
47.9806.-99.0307,BENSON
47.9725.-99.0811,BENSON
47.9128.-98.8472,BENSON
47.9656.-99.0823,BENSON
47.9714.-98.7922,BENSON
47.7442.-102.6669,MCKENZIE
47.9831.-99.0635,BENSON
47.9225.-98.9581,BENSON
47.9681.-98.8679,BENSON
48.9017.-99.743,ROLETTE
48.8575.-99.8518,ROLETTE
45.9731.-100.6665,SIOUX
48.6044.-100.635,MCHENRY
46.39.-100.5868,SIOUX
47.9911.-99.0056,BENSON
48.8639.-99.7326,ROLETTE
47.9233.-98.81,BENSON
46.2844.-100.8732,SIOUX
47.9811.-98.9022,BENSON
47.9358.-98.8212,BENSON
46.3906.-100.5961,SIOUX
47.9136.-98.8892,BENSON
48.8422.-99.7238,ROLETTE
48.5556.-98.8295,CAVALIER
47.9847.-99.0011,BENSON
47.9808.-99.0097,BENSON
45.9456.-101.0024,SIOUX
46.1044.-100.6732,SIOUX
47.9958.-98.9087,BENSON
47.9842.-102.3883,MOUNTRAIL
46.0964.-100.6333,SIOUX
47.9803.-98.9979,BENSON
48.8394.-99.6776,ROLETTE
47.8958.-98.775,BENSON
48.8528.-99.9021,ROLETTE
48.8439.-100.0353,ROLETTE
48.8525.-100.0308,ROLETTE
46.088961.-100.660225,SIOUX
46.0944.-100.6581,SIOUX
47.9778.-99.0779,BENSON
48.8303.-99.8715,ROLETTE
47.27777778.-103.48194444,BILLINGS
48.8367.-99.74,ROLETTE
47.9733.-98.9961,BENSON
47.9028.-98.8337,BENSON
46.3936.-100.601,SIOUX
48.7917.-99.8735,ROLETTE
47.9783.-99.0287,BENSON
47.9925.-99.0044,BENSON
48.0125.-98.8921,RAMSEY
48.8931.-99.7171,ROLETTE
48.8333.-99.8083,ROLETTE
46.4131.-100.6372,SIOUX
47.535.-103.42805556,MCKENZIE
47.9817.-99.2817,BENSON
46.0694.-100.6792,SIOUX
48.8189.-99.7429,ROLETTE
47.9881.-102.5144,MOUNTRAIL
47.9833.-98.9997,BENSON
48.8578.-100.03,ROLETTE
46.3928.-100.5985,SIOUX
48.7278.-99.8915,ROLETTE
46.0.-97.3333,SARGENT
47.6469.-101.8335,MCLEAN
46.3789.-100.5896,SIOUX
48.8428.-99.7253,ROLETTE
48.8336.-99.749,ROLETTE
48.8172.-99.8213,ROLETTE
47.5833.-102.5838,DUNN
47.9875.-98.8615,BENSON
47.9192.-98.8358,BENSON
48.8069.-99.8214,ROLETTE
46.0853.-100.6322,SIOUX
46.3903.-100.5968,SIOUX
46.0856.-100.9376,SIOUX
47.9731.-98.9744,BENSON
48.8767.-99.703,ROLETTE
47.9572.-99.0817,BENSON
47.9892.-98.8672,BENSON
48.8267.-99.7478,ROLETTE
46.4.-100.6171,SIOUX
47.9806.-98.9239,BENSON
47.9833.-98.9083,BENSON
47.9925.-102.4878,MOUNTRAIL
47.9164.-98.8867,BENSON
48.8375.-99.7435,ROLETTE
47.9819.-98.8694,BENSON
46.2839.-100.945,SIOUX
46.3894.-100.5817,SIOUX
48.8242.-99.9867,ROLETTE
48.8472.-99.6922,ROLETTE
48.0003.-102.5305,MOUNTRAIL
48.8417.-99.6957,ROLETTE
47.9061.-98.7881,BENSON
48.8675.-100.028,ROLETTE
46.0744.-100.6346,SIOUX
46.3739.-100.5865,SIOUX
46.09056.-100.66306,SIOUX
47.9864.-99.0017,BENSON
47.975.-99.0462,BENSON
48.8378.-99.7343,ROLETTE
47.9197.-98.9696,BENSON
48.8186.-99.9003,ROLETTE
48.8678.-100.028,ROLETTE
47.9758.-102.7333,MCKENZIE
47.955.-98.9961,BENSON
48.8039.-99.8713,ROLETTE
46.2047.-100.9726,SIOUX
47.9417.-98.8754,BENSON
46.4122.-100.6337,SIOUX
47.9625.-99.0754,BENSON
47.9875.-98.8939,BENSON
47.9747.-98.8706,BENSON
48.8344.-99.7685,ROLETTE
47.9914.-99.0389,BENSON
46.3781.-100.5865,SIOUX
46.2667.-100.9658,SIOUX
47.9814.-98.8728,BENSON
47.9789.-102.5819,MCKENZIE
48.845.-99.693,ROLETTE
48.8583.-100.0254,ROLETTE
47.9508.-98.8689,BENSON
46.0.-100.6504,SIOUX
47.9881.-98.8678,BENSON
46.095.-100.6337,SIOUX
47.9917.-98.8643,BENSON
48.8419.-99.8582,ROLETTE
48.8486.-99.7055,ROLETTE
46.3706.-100.6414,SIOUX
47.9875.-98.8851,BENSON
47.9861.-99.006,BENSON
46.1022.-100.6289,SIOUX
46.0.-100.5837,SIOUX
47.9822.-98.8461,BENSON
47.9869.-99.0008,BENSON
46.3425.-100.6746,SIOUX
47.9333.-98.9004,BENSON
47.9881.-99.039,BENSON
47.9625.-98.9462,BENSON
47.9867.-102.4903,MOUNTRAIL
48.8214.-99.6813,ROLETTE
47.9864.-99.0489,BENSON
48.7983.-99.8746,ROLETTE
46.1317.-100.6943,SIOUX
46.0953.-100.6381,SIOUX
46.37811.-100.58228,SIOUX
48.8422.-100.0246,ROLETTE
47.9775.-98.8672,BENSON
48.8486.-99.6754,ROLETTE
47.9708.-99.0003,BENSON
47.9875.-98.7921,BENSON
47.6633.-101.8478,MCLEAN
47.9183.-98.8172,BENSON
46.2217.-101.0429,SIOUX
46.0939.-100.6329,SIOUX
45.9581.-100.9815,SIOUX
47.9903.-98.8212,BENSON
47.9875.-98.8379,BENSON
48.0042.-98.9198,BENSON
47.9147.-99.0073,BENSON
48.8708.-99.77,ROLETTE
48.8367.-99.74,ROLETTE
47.9736.-98.8656,BENSON
46.085.-100.6332,SIOUX
48.8583.-99.7686,ROLETTE
47.8958.-98.9379,BENSON
47.9817.-99.015,BENSON
46.08528.-100.63278,SIOUX
48.8361.-99.7838,ROLETTE
47.9708.-99.0546,BENSON
48.8225.-100.0024,ROLETTE
48.8136.-99.8361,ROLETTE
48.8278.-99.7754,ROLETTE
48.8292.-99.7524,ROLETTE
47.7319.-102.6739,MCKENZIE
47.9803.-99.0004,BENSON
47.9208.-98.8175,BENSON
48.8292.-99.7588,ROLETTE
47.9389.-98.8268,BENSON
48.8772.-99.836,ROLETTE
48.8692.-99.7708,ROLETTE
46.0594.-100.7156,SIOUX
48.0208.-98.8546,BENSON
47.7928.-102.0314,MCLEAN
47.7356.-102.6742,MCKENZIE
46.0333.-100.7504,SIOUX
46.93382.-103.31895,BILLINGS
47.9947.-99.0172,BENSON
47.9708.-98.8726,BENSON
47.9756.-98.9308,BENSON
46.3975.-100.664,SIOUX
46.0886.-100.6757,SIOUX
48.0528.-99.0198,RAMSEY
48.8375.-99.6976,ROLETTE
46.91083333.-103.67527778,GOLDENVALLEY
46.19247.-100.87008,SIOUX
47.9711.-99.0044,BENSON
47.9825.-99.0133,BENSON
48.8444.-99.8543,ROLETTE
46.1044.-100.6367,SIOUX
46.0731.-100.6365,SIOUX
48.9083.-99.7643,ROLETTE
46.0908.-100.6535,SIOUX
48.8367.-99.7589,ROLETTE
47.9758.-99.1089,BENSON
47.9356.-98.8161,BENSON
47.9817.-99.0028,BENSON
47.6464.-101.8853,MCLEAN
47.29194444.-103.31722222,BILLINGS
48.8553.-99.7669,ROLETTE
46.0983.-100.6414,SIOUX
47.9911.-99.0053,BENSON
46.1383.-100.739,SIOUX
47.9853.-99.0019,BENSON
48.8358.-99.6994,ROLETTE
47.9583.-98.8468,BENSON
47.16361111.-103.53027778,BILLINGS
46.2503.-100.7943,SIOUX
47.9858.-98.9256,BENSON
48.4947.-102.3808,MOUNTRAIL
47.9875.-99.006,BENSON
48.8494.-99.9078,ROLETTE
46.3472.-100.5793,SIOUX
47.9044.-98.8414,BENSON
48.0417.-98.8087,BENSON
48.8494.-99.7518,ROLETTE
46.62166667.-103.67333333,SLOPE
46.1383.-100.6603,SIOUX
47.9997.-99.0179,BENSON
48.8978.-99.8655,ROLETTE
46.2183.-101.0271,SIOUX
47.8792.-98.9379,BENSON
46.39.-100.5946,SIOUX
46.0883.-100.6629,SIOUX
46.0319.-100.6567,SIOUX
47.9847.-98.871,BENSON
47.9694.-99.0865,BENSON
48.8333.-100.0417,ROLETTE
48.8083.-99.7683,ROLETTE
48.9019.-99.7436,ROLETTE
47.9858.-99.0897,BENSON
46.315.-100.5687,SIOUX
48.8169.-99.7374,ROLETTE
46.1839.-100.7307,SIOUX
48.85.-100.0335,ROLETTE
48.8397.-99.8333,ROLETTE
47.9825.-99.0147,BENSON
47.9847.-102.1181,MOUNTRAIL
46.0947.-100.6371,SIOUX
48.8792.-99.8417,ROLETTE
48.8514.-99.83,ROLETTE
47.92.-98.925,BENSON
47.9822.-99.0342,BENSON
48.8425.-99.7235,ROLETTE
47.227.-100.868,MCLEAN
48.0208.-99.0379,BENSON
48.8508.-99.0449,TOWNER
48.0194.-98.856,BENSON
46.1703.-100.6807,SIOUX
48.8369.-99.7629,ROLETTE
47.9811.-99.0025,BENSON
47.9772.-98.9967,BENSON
47.9806.-99.0056,BENSON
48.0069.-98.9018,BENSON
47.9117.-98.7997,BENSON
48.9364.-99.8058,ROLETTE
48.8914.-99.6844,ROLETTE
47.9806.-99.0093,BENSON
47.9997.-102.1336,MOUNTRAIL
48.9219.-99.723,ROLETTE
48.0006.-98.9564,BENSON
48.8422.-99.7629,ROLETTE
48.8428.-99.6944,ROLETTE
47.7308.-102.6838,MCKENZIE
47.9778.-98.7189,BENSON
46.3906.-100.5911,SIOUX
48.0056.-98.8279,BENSON
48.8544.-99.6635,ROLETTE
47.9831.-98.9997,BENSON
47.9997.-98.9501,BENSON
48.0108.-98.85,BENSON
47.9413.-97.3169,GRANDFORKSCOUNTY
48.8458.-100.0976,ROLETTE
47.9997.-98.9982,BENSON
48.8372.-99.7453,ROLETTE
47.0327188.-99.4743788,KIDDER
47.9.-102.0004,MOUNTRAIL
46.3933.-100.5917,SIOUX
